participant,repetition,start time,end time,hand coordination,hand delay,eye coordination,eye delay,overall coordination,overall delay
4,2,3,4,73.71357286273594,38.94999999999997,79.12830674065425,20.979999999999965,72.3954387066861,20.540000000000003
4,2,4,5,74.40634757404784,10.019999999999959,79.08779560243347,21.389999999999965,73.51340950499984,-3.5700000000000007
4,2,5,6,74.40634757404784,10.019999999999959,76.9202146398499,55.69999999999997,59.811884159911564,-147.73000000000002
4,2,6,7,73.95220663780972,19.15999999999996,76.58162054794317,62.78999999999997,71.8847652217342,-46.32000000000001
4,2,7,8,74.40634757404784,10.019999999999959,78.5408792364914,10.019999999999959,73.77897266367641,-12.230000000000002
4,2,8,9,74.40634757404784,10.019999999999959,78.5408792364914,10.019999999999959,70.71218506611412,35.57000000000001
4,2,9,10,71.30688997188842,58.349999999999966,78.68175045165397,11.18999999999996,37.28219635283476,389.40000000000003
4,2,10,11,74.40634757404784,10.019999999999959,79.11463199989576,21.909999999999965,73.0928487783121,-36.89
4,2,11,12,73.96031368691249,18.469999999999963,78.23013898412671,46.50999999999997,73.15114115085204,-29.550000000000008
4,2,12,13,74.48122139643925,12.94999999999996,79.37584922823127,27.76999999999997,73.78011883136838,-13.040000000000003
4,2,13,14,72.5659664984947,44.09999999999997,79.61055346588903,38.89999999999996,73.3221323376305,5.820000000000001
4,2,14,15,73.84489559089585,20.289999999999964,78.95392172225448,12.669999999999959,73.37326742014059,2.5600000000000005
4,2,15,16,74.40634757404784,10.019999999999959,76.67499920363083,62.269999999999975,70.66953916488443,-62.05000000000001
4,2,16,17,74.40634757404784,10.019999999999959,79.62201071092838,38.69999999999996,67.31267321878728,-88.47
4,2,17,18,74.4052235402739,10.119999999999958,78.54780681527514,10.259999999999959,71.94975378536171,-47.08000000000001
4,2,18,19,74.37226853007932,26.08999999999997,78.5408792364914,10.019999999999959,58.65715226565946,120.84
4,2,19,20,74.40634757404784,10.019999999999959,74.59571114041049,79.48999999999998,64.39355157263802,-113.31
4,2,20,21,73.72353498314503,38.75999999999997,79.78354463007274,38.16999999999996,73.55200984816148,-3.9900000000000007
4,2,21,22,74.03657143997204,36.249999999999964,78.5408792364914,10.019999999999959,64.57854255328195,79.45
4,2,22,23,74.37265889429594,26.069999999999972,79.61268527734258,30.00999999999997,73.58272527906455,-4.3500000000000005
4,2,23,24,74.40298126062784,10.289999999999958,78.77537767099135,18.38999999999996,73.69884343278808,-10.280000000000003
4,2,24,25,69.04948454797547,80.40999999999997,23.892608037901052,2101.0899999999997,72.92595568420475,13.690000000000003
4,2,25,26,27.986252854850846,891.9100000000001,63.14089010939937,148.65999999999994,73.62729448443126,-5.86
4,2,26,27,72.33078780859957,49.179999999999964,79.84745937159516,37.38999999999996,73.0952242335361,12.350000000000001
4,2,27,28,74.40634757404784,10.019999999999959,79.12154439198493,22.099999999999962,72.01722137557364,-45.250000000000014
4,2,28,29,74.40621749654186,10.029999999999959,78.55896660710556,10.64999999999996,73.65976092604659,-6.940000000000001
4,2,29,30,24.12714941402315,2101.0899999999997,23.892608037901052,2101.0899999999997,24.237140016139936,-2212.1899999999996
4,2,0,30,94.10263766256669,22.749999999999968,95.60359362950695,37.06999999999997,93.91055680717068,-14.100000000000001
4,3,0,1,58.15783491130077,148.87,69.8272112947458,103.30999999999997,67.73513026869205,54.8
4,3,1,2,69.64011170736504,71.76999999999997,79.4587085251242,36.41999999999997,70.45478248408706,37.36000000000001
4,3,2,3,75.20300281651042,17.259999999999962,79.49582843975759,37.069999999999965,75.27327404285337,-19.800000000000004
4,3,3,4,75.20783814653257,10.019999999999959,78.71320427585782,16.92999999999996,74.68360623660479,-35.49
4,3,4,5,75.20783814653257,10.019999999999959,78.96961415625178,46.279999999999966,71.8679781436599,-63.13
4,3,5,6,75.20783814653257,10.019999999999959,78.43857566576244,12.34999999999996,75.20404472776515,-11.81
4,3,6,7,75.20783814653257,10.019999999999959,78.07807936169799,10.019999999999959,75.06533128873497,-29.330000000000005
4,3,7,8,75.20783814653257,10.019999999999959,78.4604370081611,12.239999999999961,72.90790503214141,-53.96999999999999
4,3,8,9,72.12003779398414,54.999999999999964,79.49899935108701,29.859999999999975,72.82772150341786,20.03
4,3,9,10,73.69798738036853,41.02999999999997,72.91049577080817,87.60999999999999,71.97646416706647,-62.38
4,3,10,11,75.26871991996998,13.14999999999996,78.37046225754773,11.52999999999996,73.71506824580155,11.980000000000002
4,3,11,12,75.20783814653257,10.019999999999959,79.08314037686893,20.749999999999964,75.19143884668493,-12.510000000000002
4,3,12,13,74.40697938679027,33.33999999999997,79.49257022897686,29.43999999999997,74.8935900979654,-3.720000000000001
4,3,13,14,75.20783814653257,10.019999999999959,79.14785882356402,23.81999999999996,74.71920529424804,-34.540000000000006
4,3,14,15,75.20783814653257,10.019999999999959,79.33688937674764,38.82999999999997,75.01270333576325,-30.690000000000005
4,3,15,16,72.91883422554132,48.139999999999965,79.0820235951262,44.63999999999997,74.36276746778857,4.750000000000001
4,3,16,17,75.20783814653257,10.019999999999959,78.07807936169799,10.019999999999959,75.12720494789347,-28.28000000000001
4,3,17,18,73.77814538828044,40.12999999999997,79.44864018174287,38.05999999999996,75.2623120096871,-24.000000000000004
4,3,18,19,75.20988440536428,10.65999999999996,78.98900851251486,46.02999999999997,74.45278455537144,-37.44
4,3,19,20,75.0552032226332,22.629999999999963,79.02579812857358,45.59999999999997,75.43589907496819,-20.23
4,3,20,21,74.89173785685936,24.999999999999964,79.13433323999136,21.559999999999963,74.51006534784192,2.2700000000000005
4,3,21,22,48.37543750527827,231.30999999999997,50.158519498126275,231.30999999999997,41.495568407014346,-322.3100000000001
4,3,22,23,75.06394632445782,22.119999999999962,75.84454964170193,70.83999999999997,73.73456775877011,-46.48999999999999
4,3,23,24,71.12987404428407,61.42999999999997,75.93664119100737,70.24999999999999,74.90128053706397,-3.87
4,3,24,25,73.43834125880397,43.53999999999997,79.08398196230894,44.59999999999997,74.50400385426083,2.910000000000001
