participant,repetition,start time,end time,hand coordination,hand delay,eye coordination,eye delay,overall coordination,overall delay
1,4,5,6,77.32321889399093,-93.17,67.86992316939619,133.36999999999998,66.39710405252698,-133.36999999999998
1,4,6,7,79.64392689630093,-40.21000000000001,66.68227802807702,162.55,62.596972583960365,-230.46
1,4,7,8,77.15699600937297,-96.13000000000001,67.83504674560244,126.82,62.3201580620977,-247.07000000000002
1,4,8,9,79.67144486417982,37.58000000000001,64.61185865353532,-170.20000000000002,59.9589867775869,235.81000000000003
1,4,9,10,80.27262122430429,12.800000000000002,63.13012567268528,-195.29,61.721545895308964,195.0
1,4,10,11,79.17165382803366,54.33999999999999,66.8202014936755,-120.72000000000001,63.39720150167493,162.46
1,4,11,12,80.25619579071946,-15.300000000000002,68.09182566136923,129.34,65.81678260096588,-145.99
1,4,12,13,80.08752835242436,23.71,62.35059785268107,271.08,62.73992959416024,-237.65
1,4,13,14,79.87312284308771,32.05000000000001,61.106964721704884,295.9200000000001,61.267547772913964,-270.89000000000004
1,4,14,15,79.9297658032076,-28.03,70.30925432616372,19.31999999999999,68.47866126510851,-19.31999999999999
1,4,15,16,69.28602924471514,210.20000000000002,69.65588958510335,45.960000000000015,64.4425029758361,137.74000000000004
1,4,16,17,75.75418363850045,115.14,69.9777694253146,-11.330000000000002,66.86444187758734,70.67000000000002
1,4,17,18,77.94337076872672,-81.94,69.36245677364758,3.9900000000000007,66.69722019621987,-129.21
1,4,18,19,80.32067284377803,-2.660000000000001,63.58128645272944,245.8,62.376269608951716,-246.00000000000003
1,4,19,20,79.66171930546852,37.92,62.37809655529202,270.78000000000003,63.62687944166488,-220.63000000000002
1,4,20,21,77.63036692375667,-87.77999999999999,69.93835887371952,-12.52,68.4567812105329,-37.56000000000001
1,4,21,22,79.855004726312,-31.44,55.70548352474398,-354.27000000000004,56.76979297653957,304.30000000000007
1,4,22,23,75.15835415535238,-127.42,55.0902986234599,-367.06,60.675805485669244,219.82000000000002
1,4,23,24,79.09240185996309,-57.029999999999994,67.50964161315063,-103.97999999999999,66.33477833258607,87.64000000000001
1,4,24,25,74.36137856852211,-138.71000000000004,67.360569577493,145.82,62.01281128588053,-254.22999999999996
1,4,25,26,65.46547364113268,-264.93,69.9277056502583,54.05,58.93858347681672,-321.07000000000005
1,4,26,27,79.91947439504392,-28.740000000000002,65.20810349139263,204.26,62.398130062940346,-245.73000000000002
1,4,27,28,76.65029401745282,100.8,69.779340436344,-20.800000000000004,65.09869925030011,120.84
1,4,28,29,78.55382722668757,68.02000000000001,68.75303886070033,-70.91,64.77611741339923,129.43
1,4,29,30,80.26381483108764,-14.680000000000003,66.13236500918896,-137.66,62.098788197937324,187.87
1,4,0,10,92.80145194782354,-9.780000000000003,88.23431698925033,21.070000000000004,87.28150878145541,-38.75000000000001
1,4,10,20,92.1021358970967,65.58,87.11581173566401,138.43000000000004,87.16079344103224,-71.38
1,4,20,30,92.2347148563718,-61.489999999999995,87.37670372468365,-74.07,86.9829210556037,28.010000000000005
1,4,0,30,95.71958197342832,-3.2000000000000006,92.87482133383219,28.760000000000005,92.2680791139343,-28.760000000000005
1,5,0,1,72.19256132043232,147.3,66.15818311315356,195.8,69.15503115755143,-12.560000000000002
1,5,1,2,81.30796723363002,-64.36999999999999,69.63606714983257,87.53000000000002,68.02862050856851,-162.57
1,5,2,3,66.44776934268154,-287.58,61.03740761706591,-229.01000000000002,69.53845105976912,-37.660000000000004
1,5,3,4,81.82623071512597,-29.340000000000003,65.6408589349876,-129.24,64.33751093414021,120.81
